pid,syear,sex,age,plb0031,plb0304,kids,partner,hinc
225,2006,1,19,1,0,0,1,38113.377894034165
225,2007,1,20,0,0,0,1,39237.41241527745
225,2008,1,21,1,0,0,1,35496.33014872421
225,2009,1,22,1,0,0,1,49195.02218495216
225,2010,1,23,1,0,0,0,50314.32698030139
225,2011,1,24,1,0,0,1,35025.65485261812
225,2012,1,25,1,0,0,0,26418.414478569306
225,2013,1,26,1,0,0,0,50004.076392518386
225,2014,1,27,0,0,0,1,39576.79340962802
225,2015,1,28,0,0,0,1,46379.83890894744
225,2016,1,29,1,0,0,1,26373.26077292253
225,2017,1,30,1,0,0,1,41033.34005036586
225,2018,1,31,1,0,0,1,36933.2987663953
225,2019,1,32,1,0,0,1,44544.818216884756
226,2011,1,18,0,0,0,1,36828.93188355467
226,2012,1,19,1,0,0,1,57985.33568804672
226,2013,1,20,1,0,0,1,39044.82331169591
226,2014,1,21,1,0,0,0,40119.649126656164
226,2015,1,22,0,0,0,1,36544.385360672524
226,2016,1,23,1,0,0,1,30569.258486019644
226,2017,1,24,1,0,0,0,37279.97859390305
226,2018,1,25,0,0,0,1,34399.67283946847
226,2019,1,26,0,0,0,1,41692.54319949339
227,2005,1,45,1,0,1,1,45827.55226395696
227,2006,1,46,0,0,1,0,40799.868454517986
227,2007,1,47,0,0,1,0,48726.75463935551
227,2008,1,48,1,0,1,1,37264.871416676215
227,2009,1,49,1,0,1,0,42201.63595784307
227,2010,1,50,0,0,1,0,30120.4648537572
227,2011,1,51,0,0,1,1,50022.46681695653
227,2012,1,52,1,0,1,1,36714.092379374844
227,2013,1,53,0,0,1,0,34240.87177021809
227,2014,1,54,0,0,1,0,39182.345832388666
227,2015,1,55,0,0,1,0,28052.181779958803
228,2007,1,18,1,0,0,1,45810.03799873969
228,2008,1,19,0,0,0,0,36339.96353777127
228,2009,1,20,1,0,0,0,33226.337767938436
228,2010,1,21,1,0,0,1,44723.52113826736
228,2011,1,22,0,0,0,1,41731.88507589793
228,2012,1,23,1,0,0,0,27104.671861530398
228,2013,1,24,1,0,0,1,53371.941742933275
228,2014,1,25,1,0,0,0,39884.00668387958
228,2015,1,26,1,0,0,1,52881.097633406964
228,2016,1,27,0,0,0,0,63741.59023013392
228,2017,1,28,1,0,0,1,43434.09326028755
228,2018,1,29,0,0,0,1,43876.23586318642
228,2019,1,30,0,0,0,0,48041.39763494659
229,2012,2,18,1,0,0,1,61023.26310558807
229,2013,2,19,1,0,0,1,53440.685505942034
229,2014,2,20,1,0,0,1,46271.852337819975
229,2015,2,21,0,0,0,0,38321.13577109564
229,2016,2,22,1,0,0,1,40860.9206379704
229,2017,2,23,1,0,0,0,36636.73814727405
229,2018,2,24,0,0,0,1,37779.44074397047
229,2019,2,25,0,0,0,1,44365.45310552268
230,2005,1,26,1,0,0,1,47936.622309301114
230,2006,1,27,0,0,0,1,39692.5259220896
230,2007,1,28,0,0,0,1,40903.30879791461
230,2008,1,29,0,0,0,1,54867.25651630944
230,2009,1,30,0,0,0,0,35256.06404762139
230,2010,1,31,1,0,0,0,28556.5586224577
230,2011,1,32,1,0,0,1,47979.08037715138
230,2012,1,33,0,0,0,1,48426.98511280457
230,2013,1,34,1,0,0,0,37219.682182780925
230,2014,1,35,1,0,0,1,43510.187266040404
230,2015,1,36,0,0,1,1,33137.02400168652
230,2016,1,37,1,0,1,1,48996.91288984011
230,2017,1,38,1,0,2,1,44152.62847809111
230,2018,1,39,1,0,2,0,36127.29046507208
230,2019,1,40,0,0,2,0,33072.729849779374
231,2005,2,37,1,0,0,1,39899.46732559675
231,2006,2,38,1,0,0,1,35534.70740164499
231,2007,2,39,1,0,0,0,31751.703469150114
231,2008,2,40,1,0,0,1,44285.2625208388
231,2009,2,41,1,0,0,0,31249.74517204571
231,2010,2,42,0,0,0,1,39013.87283770392
231,2011,2,43,1,0,0,0,42088.36315398014
231,2012,2,44,1,0,0,0,56413.16952803553
231,2013,2,45,1,0,0,0,40864.891288259714
231,2014,2,46,1,0,0,1,33487.05994447233
231,2015,2,47,0,0,0,1,34003.13699474859
231,2016,2,48,0,0,0,0,45380.21567510667
231,2017,2,49,1,0,0,1,41981.16212969809
231,2018,2,50,1,0,0,0,58518.572734208865
231,2019,2,51,1,0,0,1,41658.180526677585
232,2005,2,22,0,0,0,1,42000.99838167218
232,2006,2,23,1,0,0,1,37640.88548237591
232,2007,2,24,0,0,0,1,40062.10413429938
232,2008,2,25,1,0,0,1,30125.246963264064
232,2009,2,26,0,0,0,1,33123.72241387062
232,2010,2,27,1,0,0,0,50257.30156759181
232,2011,2,28,1,0,0,1,54174.73938846896
232,2012,2,29,1,0,0,1,21018.675829267446
232,2013,2,30,1,0,0,0,56281.94315340963
232,2014,2,31,1,0,0,1,51804.515889200025
232,2015,2,32,0,0,0,1,31268.22129359508
232,2016,2,33,1,0,0,1,37389.86026185696
232,2017,2,34,0,0,0,1,46630.428481014285
232,2018,2,35,0,0,0,0,30568.315360070894
232,2019,2,36,0,0,0,0,43519.237950167306
233,2005,1,45,1,0,0,0,48602.23276668378
233,2006,1,46,1,0,0,1,46731.98324975153
233,2007,1,47,0,0,0,1,29448.130400276037
233,2008,1,48,1,0,0,1,38440.38968065706
233,2009,1,49,0,0,0,1,42339.975450362705
233,2010,1,50,1,0,0,1,36582.79716654224
233,2011,1,51,1,0,0,1,41489.90968622435
233,2012,1,52,1,0,1,0,48745.962829520504
233,2013,1,53,1,0,1,0,38831.94834479336
233,2014,1,54,0,0,1,0,45015.55330882543
233,2015,1,55,1,0,1,0,45979.20955932724
234,2005,2,30,1,0,0,0,34088.27685421828
234,2006,2,31,0,0,0,1,32659.681510082133
234,2007,2,32,1,0,0,0,46277.609994294115
234,2008,2,33,1,0,0,1,39619.26591906416
234,2009,2,34,0,0,0,0,34768.610475790156
234,2010,2,35,0,0,0,1,38339.555286726434
234,2011,2,36,1,0,0,0,43171.1864148523
234,2012,2,37,1,0,0,1,36577.059195041445
234,2013,2,38,1,0,0,1,39784.0560084947
234,2014,2,39,1,0,0,0,33827.3074671982
234,2015,2,40,1,0,0,1,32369.326342314096
234,2016,2,41,1,0,0,1,35729.93486618605
234,2017,2,42,1,0,0,1,47996.047166397475
234,2018,2,43,1,0,0,1,46986.89385302614
234,2019,2,44,0,0,0,0,26702.117824151257
235,2005,1,29,1,0,0,0,33005.56228744329
235,2006,1,30,1,0,0,0,34565.71802428411
235,2007,1,31,0,0,0,1,38372.87461706616
235,2008,1,32,0,0,0,0,28480.409251769554
235,2009,1,33,0,0,0,0,24447.60456296603
235,2010,1,34,1,0,0,0,53171.95583231073
235,2011,1,35,1,0,0,1,38707.08591433471
235,2012,1,36,0,0,0,0,44341.679449963005
235,2013,1,37,0,0,0,1,44344.99852560002
235,2014,1,38,1,0,0,0,35835.714628131595
235,2015,1,39,1,0,0,1,33648.64574146396
235,2016,1,40,1,0,0,1,42262.11653238066
235,2017,1,41,0,5,0,1,24562.868126596022
235,2018,1,42,1,0,0,1,33668.67473774869
235,2019,1,43,0,0,0,1,32269.47652765412
236,2005,2,35,1,0,0,0,46997.17343671321
236,2006,2,36,1,0,0,1,35040.55063971878
236,2007,2,37,1,0,0,0,43102.94471746813
236,2008,2,38,0,0,1,1,39380.621080262026
236,2009,2,39,1,0,1,1,46692.73010495637
236,2010,2,40,0,0,1,1,19472.547461226233
236,2011,2,41,0,0,1,1,38427.782927562366
236,2012,2,42,1,0,1,1,47337.87076158146
236,2013,2,43,1,0,1,1,38907.85075712307
236,2014,2,44,1,0,1,1,43595.132376480746
236,2015,2,45,0,5,1,1,26257.412330286978
236,2016,2,46,0,0,1,0,43625.168800574495
236,2017,2,47,1,0,1,1,39559.29608731467
236,2018,2,48,0,0,1,0,38489.40118746108
236,2019,2,49,0,0,1,0,26663.18143144158
237,2005,1,45,1,0,0,0,36166.870297367255
237,2006,1,46,0,0,0,0,30584.835626698376
237,2007,1,47,0,0,0,1,52981.96923192332
237,2008,1,48,1,0,0,1,48184.40298776115
237,2009,1,49,0,0,0,1,36275.568090503744
237,2010,1,50,1,0,0,1,33301.02030131321
237,2011,1,51,1,0,0,0,24546.68335718255
237,2012,1,52,1,0,0,1,48047.12825415317
237,2013,1,53,1,0,0,0,32887.55747955602
237,2014,1,54,0,0,1,1,42590.74978729301
237,2015,1,55,1,0,1,0,38068.998620569364
238,2005,1,29,1,0,0,0,39432.306604190766
238,2006,1,30,1,0,0,0,46916.777733783754
238,2007,1,31,1,0,0,1,38686.624803624414
238,2008,1,32,1,0,0,1,39543.474791914654
238,2009,1,33,1,0,0,0,33472.045658499526
238,2010,1,34,0,0,0,1,56971.50457636415
238,2011,1,35,1,0,0,1,44407.49319838987
238,2012,1,36,0,0,0,1,29941.47340140002
238,2013,1,37,0,0,0,1,35623.52577930189
238,2014,1,38,1,0,0,1,46060.871352211296
238,2015,1,39,0,0,0,1,46241.79027605782
238,2016,1,40,0,0,0,1,35928.76732806102
238,2017,1,41,0,0,0,1,43537.9163480886
238,2018,1,42,0,0,0,0,41736.03998580304
238,2019,1,43,1,0,0,0,51585.96812295928
239,2005,2,33,1,0,0,1,28889.28618891668
239,2006,2,34,1,0,0,1,37183.792149885754
239,2007,2,35,1,0,0,1,37915.887728461
239,2008,2,36,1,0,0,0,41043.944157722945
239,2009,2,37,1,0,1,0,29510.497331865176
239,2010,2,38,1,0,1,0,37033.76588233264
239,2011,2,39,0,0,1,1,39009.463254532755
239,2012,2,40,1,0,1,1,41804.81993375398
239,2013,2,41,0,0,1,0,33817.29342312656
239,2014,2,42,1,0,1,1,37668.48527242366
239,2015,2,43,0,0,1,1,47920.66531194952
239,2016,2,44,0,0,2,0,53778.90548841461
239,2017,2,45,0,0,2,0,45728.40908210451
239,2018,2,46,1,0,2,0,62070.217982488335
239,2019,2,47,1,0,2,1,37826.8035807454
240,2005,2,18,0,0,0,1,46075.92549163206
240,2006,2,19,1,0,0,1,38174.09605478695
240,2007,2,20,1,0,0,1,42452.62620118774
240,2008,2,21,1,0,0,0,51256.76192331823
240,2009,2,22,1,0,0,0,52621.58478954114
240,2010,2,23,1,0,0,0,31762.35901351019
240,2011,2,24,0,5,0,1,30354.022111475475
240,2012,2,25,0,0,0,1,27147.111026166436
240,2013,2,26,0,0,0,0,29859.37167874921
240,2014,2,27,0,0,0,0,27545.783054384083
240,2015,2,28,0,0,0,0,25664.167514484714
240,2016,2,29,0,0,1,1,38584.34403602163
240,2017,2,30,1,0,1,1,21555.71132175096
240,2018,2,31,1,0,1,1,35649.98151239113
240,2019,2,32,0,0,1,1,30310.010682872893
241,2005,2,37,1,0,0,0,29082.81494690491
241,2006,2,38,0,0,0,1,46523.80763757428
241,2007,2,39,1,0,0,1,40724.65940971566
241,2008,2,40,0,0,0,0,44277.96257910216
241,2009,2,41,1,0,0,1,38761.92791760698
241,2010,2,42,0,0,0,0,39105.63723601341
241,2011,2,43,0,0,0,0,45400.327272261755
241,2012,2,44,1,0,0,1,39583.808755328326
241,2013,2,45,1,0,0,1,24475.527961898762
241,2014,2,46,1,0,0,1,47124.39033369768
241,2015,2,47,0,0,0,0,47238.77629749683
241,2016,2,48,1,0,0,1,34850.926561717206
241,2017,2,49,1,0,0,1,39797.37479471864
241,2018,2,50,1,0,0,0,40022.99496676764
241,2019,2,51,0,0,0,0,42912.123531711695
242,2005,1,44,1,0,0,1,36907.91037936276
242,2006,1,45,0,0,0,0,34336.43543365139
242,2007,1,46,0,0,0,1,40375.27846531885
242,2008,1,47,1,0,0,1,35226.18963600577
242,2009,1,48,0,0,0,1,46740.20286264153
242,2010,1,49,1,0,0,1,55066.09253493394
242,2011,1,50,0,0,0,1,25978.823870939028
242,2012,1,51,1,0,0,0,41944.39312277481
242,2013,1,52,1,0,0,0,39754.074613113764
242,2014,1,53,1,0,0,1,58846.88160518467
242,2015,1,54,1,0,0,1,45793.34630687221
242,2016,1,55,1,0,0,0,29296.006739356584
243,2005,1,21,1,0,0,1,36932.65646424855
243,2006,1,22,1,0,0,0,37378.932501520314
243,2007,1,23,1,0,0,0,41662.82590510117
243,2008,1,24,1,0,0,0,39639.64417235877
243,2009,1,25,1,0,1,1,47394.85894420804
243,2010,1,26,1,0,1,1,44537.74324347098
243,2011,1,27,0,0,1,0,44166.35444554202
243,2012,1,28,1,0,1,0,36056.920700930255
243,2013,1,29,1,5,1,1,39034.864255524706
243,2014,1,30,0,0,1,0,38555.214533467035
243,2015,1,31,0,0,1,1,35177.743970419484
243,2016,1,32,1,0,1,0,21585.816785760406
243,2017,1,33,1,0,1,1,31764.67127182922
243,2018,1,34,0,0,1,1,24433.688296686872
243,2019,1,35,1,0,1,0,43081.22250538445
244,2005,1,39,0,0,0,0,33796.96776261915
244,2006,1,40,0,0,0,1,46056.44801455534
244,2007,1,41,1,0,0,1,45519.5222151687
244,2008,1,42,1,0,0,1,33309.2917080297
244,2009,1,43,0,0,0,1,25068.414777892198
244,2010,1,44,1,0,1,1,35684.56164977265
244,2011,1,45,0,0,1,0,41384.54118856443
244,2012,1,46,1,0,2,0,30229.620923158196
244,2013,1,47,1,0,2,0,46915.13197925332
244,2014,1,48,0,0,2,1,38084.35924987533
244,2015,1,49,1,0,2,0,37814.94285024598
244,2016,1,50,0,0,2,1,42474.22708101355
244,2017,1,51,0,0,3,1,38298.24066455264
244,2018,1,52,1,0,3,1,42356.61440432256
244,2019,1,53,1,0,3,0,34825.30956665901
245,2012,2,18,1,0,0,0,38435.25410520619
245,2013,2,19,1,0,0,1,51272.36773129672
245,2014,2,20,1,0,0,1,25654.771980366793
245,2015,2,21,1,0,0,1,39613.44257012525
245,2016,2,22,1,0,0,1,37679.75678827046
245,2017,2,23,0,0,0,1,43374.61828928702
245,2018,2,24,1,5,0,1,36158.06590613646
245,2019,2,25,0,0,0,0,35055.67315399629
246,2005,2,22,0,0,0,1,38105.183607022576
246,2006,2,23,1,0,0,1,38926.41848571638
246,2007,2,24,0,0,0,1,39915.548520953176
246,2008,2,25,0,0,0,0,47489.22875302569
246,2009,2,26,0,0,0,0,40852.04321135349
246,2010,2,27,1,0,0,1,35658.42500877909
246,2011,2,28,0,0,0,0,33932.28861655308
246,2012,2,29,1,0,0,1,32164.674094278766
246,2013,2,30,1,0,0,1,27795.080559638045
246,2014,2,31,0,0,0,0,44416.996677838746
246,2015,2,32,0,0,0,1,38742.10886377158
246,2016,2,33,0,0,0,0,39528.58916381559
246,2017,2,34,1,0,0,1,40025.583924922306
246,2018,2,35,1,0,0,0,35801.12431740452
246,2019,2,36,1,0,0,1,46016.37106895064
247,2005,1,41,1,0,0,1,40164.01383494135
247,2006,1,42,1,0,0,0,31038.409588470564
247,2007,1,43,1,0,0,0,34132.86903268706
247,2008,1,44,0,0,0,1,34793.65075945232
247,2009,1,45,1,0,0,1,33934.68944400057
247,2010,1,46,0,0,0,1,44064.70171536629
247,2011,1,47,0,0,0,1,27273.233145130434
247,2012,1,48,1,0,0,0,40064.53407528909
247,2013,1,49,1,0,0,0,39938.33078814205
247,2014,1,50,1,0,0,0,36661.87707742085
247,2015,1,51,0,0,0,0,39332.71412202751
247,2016,1,52,1,0,0,0,31438.732291945118
247,2017,1,53,0,0,0,1,42137.09037169385
247,2018,1,54,1,0,0,1,30028.8520116867
247,2019,1,55,1,0,0,0,30864.11143445855
248,2005,2,44,1,0,0,1,46896.89103226988
248,2006,2,45,1,0,0,1,30339.16393946831
248,2007,2,46,0,0,0,1,55246.30587490135
248,2008,2,47,1,0,0,1,40874.6158636996
248,2009,2,48,1,0,0,0,43099.73434210737
248,2010,2,49,0,0,0,1,57480.21542915543
248,2011,2,50,1,0,0,0,43393.99642380008
248,2012,2,51,1,0,0,1,39222.22753009533
248,2013,2,52,1,0,0,0,38804.846291180605
248,2014,2,53,1,0,0,0,27848.123331556686
248,2015,2,54,0,0,0,1,42335.785600534284
248,2016,2,55,1,0,0,0,40214.63624739852
249,2005,2,40,0,0,0,1,55195.070087743574
249,2006,2,41,1,0,0,1,40399.95541696245
249,2007,2,42,1,0,0,1,52168.11953073918
249,2008,2,43,1,0,0,0,36005.030365446764
249,2009,2,44,0,0,0,0,37119.665809340404
249,2010,2,45,1,0,0,1,47470.09660199935
249,2011,2,46,0,0,0,1,58328.85739694991
249,2012,2,47,0,5,0,0,37201.337825887655
249,2013,2,48,1,0,0,1,27864.24334875711
249,2014,2,49,1,0,0,0,31735.32952497535
249,2015,2,50,0,0,0,0,37415.19609839342
249,2016,2,51,1,0,0,0,22968.219829602396
249,2017,2,52,0,0,0,1,23220.32712703697
249,2018,2,53,0,0,0,1,36424.04431175255
249,2019,2,54,1,0,0,1,38675.344893228954
250,2005,1,19,1,0,0,1,27382.16291094302
250,2006,1,20,1,0,0,0,40441.61403036146
250,2007,1,21,1,0,0,0,35232.74047349563
250,2008,1,22,1,0,0,1,37334.19210110078
250,2009,1,23,0,0,0,1,31079.3215433976
250,2010,1,24,1,0,0,1,29752.18052449179
250,2011,1,25,1,0,0,1,31967.100601932427
250,2012,1,26,1,0,0,1,47964.99473804618
250,2013,1,27,0,0,0,1,40576.58713709163
250,2014,1,28,0,0,0,0,18913.288243894352
250,2015,1,29,1,0,0,1,32885.03787020119
250,2016,1,30,1,0,0,1,39802.80744525069
250,2017,1,31,1,0,0,1,44301.360945615175
250,2018,1,32,1,0,0,1,55852.8112212108
250,2019,1,33,1,0,0,0,53953.67858073649
251,2005,2,21,1,0,0,1,52859.3547766508
251,2006,2,22,1,0,0,1,52041.90951525131
251,2007,2,23,0,0,0,1,36482.30751650935
251,2008,2,24,0,0,0,1,41170.23235049083
251,2009,2,25,1,0,0,1,57106.25853167004
251,2010,2,26,1,0,0,0,26789.969255279844
251,2011,2,27,0,0,0,1,30827.158429235817
251,2012,2,28,1,0,1,1,48977.27080332085
251,2013,2,29,1,0,1,1,54535.56660164694
251,2014,2,30,0,0,1,0,42584.33299029904
251,2015,2,31,1,0,1,0,48066.83594955211
251,2016,2,32,1,0,1,0,31026.82701640326
251,2017,2,33,0,0,1,1,32836.33349024479
251,2018,2,34,0,0,1,0,42825.78454037484
251,2019,2,35,0,0,1,1,35066.61851937417
252,2005,2,43,1,0,1,1,40185.14410052755
252,2006,2,44,1,0,1,1,47803.76253390007
252,2007,2,45,1,0,1,1,32005.64953898935
252,2008,2,46,1,0,1,1,27297.00184910895
252,2009,2,47,1,0,1,1,46721.734879712654
252,2010,2,48,1,0,1,0,38970.78011995709
252,2011,2,49,1,0,1,1,37101.81613205909
252,2012,2,50,0,0,1,1,36206.70651601342
252,2013,2,51,0,5,1,1,45627.60594679728
252,2014,2,52,0,0,1,1,26327.21090492671
252,2015,2,53,1,0,1,1,42592.06527341626
252,2016,2,54,0,0,1,1,37122.2969486542
252,2017,2,55,0,0,1,1,26519.031569356954
253,2005,2,35,0,0,0,0,31880.66743360733
253,2006,2,36,1,0,0,1,35205.5776910102
253,2007,2,37,1,0,0,0,57257.7270995819
253,2008,2,38,1,0,0,1,40292.829252504634
253,2009,2,39,1,0,0,1,33742.564368378924
253,2010,2,40,0,0,1,0,36315.47176192354
253,2011,2,41,1,0,1,0,40083.903861391
253,2012,2,42,1,0,1,1,28799.54770269296
253,2013,2,43,1,0,2,1,38475.7984830397
253,2014,2,44,0,0,2,1,42330.99564990867
253,2015,2,45,0,0,2,0,41578.98084351728
253,2016,2,46,1,0,2,0,40910.06146784222
253,2017,2,47,1,0,2,0,46621.26007788159
253,2018,2,48,1,0,2,0,46748.40232977696
253,2019,2,49,1,0,2,1,41084.14402233437
254,2007,2,18,1,0,0,1,38218.01429478383
254,2008,2,19,0,0,0,0,29354.807335834987
254,2009,2,20,1,0,0,0,33832.007897450174
254,2010,2,21,1,0,0,1,34784.38276781292
254,2011,2,22,1,0,0,0,39199.777128469315
254,2012,2,23,1,0,0,0,39485.516399046035
254,2013,2,24,1,0,0,1,30298.07508100156
254,2014,2,25,1,0,0,0,37771.32220994628
254,2015,2,26,1,0,0,0,42824.313987320005
254,2016,2,27,1,0,0,1,30915.221875795807
254,2017,2,28,0,0,1,1,43241.920204393165
254,2018,2,29,1,0,1,1,50773.38401120917
254,2019,2,30,0,0,1,0,42984.97917672808
255,2005,2,29,0,0,0,1,49069.50798478807
255,2006,2,30,1,0,0,1,29401.335554378922
255,2007,2,31,0,0,0,0,33080.83110057262
255,2008,2,32,0,0,0,1,50201.97610337578
255,2009,2,33,1,0,0,0,45231.14088216819
255,2010,2,34,0,0,0,0,27783.033637313954
255,2011,2,35,0,0,0,1,48220.42170940126
255,2012,2,36,1,0,0,0,29829.726007087185
255,2013,2,37,1,0,0,1,43832.02099273591
255,2014,2,38,0,0,0,1,33171.469722379145
255,2015,2,39,1,0,0,0,38173.11365873889
255,2016,2,40,0,5,0,0,35574.47926793388
255,2017,2,41,1,0,0,0,32082.641478681395
255,2018,2,42,0,0,0,1,34729.809205312005
255,2019,2,43,1,0,0,1,29096.706333629125
256,2005,2,43,0,0,0,1,30389.784809936682
256,2006,2,44,1,0,1,0,50597.24288748078
256,2007,2,45,0,0,1,1,33107.59373685723
256,2008,2,46,1,0,1,1,44047.74736411944
256,2009,2,47,0,0,1,0,41051.880548218935
256,2010,2,48,1,0,1,1,21622.55619028682
256,2011,2,49,1,0,1,1,38978.19727204969
256,2012,2,50,1,0,1,1,41039.09594019413
256,2013,2,51,1,0,1,1,46096.238537490695
256,2014,2,52,1,0,1,1,28815.723589952424
256,2015,2,53,1,0,2,0,45716.977606704306
256,2016,2,54,0,0,2,1,34826.80251280925
256,2017,2,55,0,0,2,1,27469.01325167047
257,2012,2,18,0,0,0,1,53903.238094682005
257,2013,2,19,0,0,1,1,32199.20915370448
257,2014,2,20,0,0,1,1,42255.59099047241
257,2015,2,21,1,0,1,0,52638.4556592124
257,2016,2,22,1,0,1,1,37015.53065868867
257,2017,2,23,1,0,1,1,31318.86765470134
257,2018,2,24,1,0,1,1,43715.73975778848
257,2019,2,25,1,0,1,1,49201.094429436926
258,2005,2,24,1,0,0,1,31669.641908551195
258,2006,2,25,1,0,0,1,30444.331547398448
258,2007,2,26,1,0,0,1,55366.969199518295
258,2008,2,27,1,0,0,0,40383.861763572895
258,2009,2,28,0,0,0,1,29309.029573785043
258,2010,2,29,0,0,0,0,27930.68984142208
258,2011,2,30,0,0,0,1,51709.952999926754
258,2012,2,31,0,0,0,0,50515.575199815976
258,2013,2,32,0,0,0,1,57338.8830299456
258,2014,2,33,1,0,0,0,48805.29478039999
258,2015,2,34,1,0,0,0,40749.022891642446
258,2016,2,35,1,0,0,1,35330.44077790461
258,2017,2,36,0,0,0,1,37499.58152782437
258,2018,2,37,1,0,0,1,50237.187477375955
258,2019,2,38,0,5,0,0,29281.194476073026
259,2010,2,18,0,0,0,1,36422.79777355094
259,2011,2,19,1,0,0,0,58627.637783491686
259,2012,2,20,1,0,0,1,36352.59610705338
259,2013,2,21,1,0,0,1,40839.48298890717
259,2014,2,22,1,0,0,1,45317.164715175066
259,2015,2,23,0,0,0,1,36023.096342620614
259,2016,2,24,0,0,0,1,40147.17653711679
259,2017,2,25,1,0,0,1,50392.82851243546
259,2018,2,26,0,0,0,1,36245.99223232571
259,2019,2,27,0,0,0,0,39904.092857754054
260,2010,1,18,0,0,0,0,50947.08638732235
260,2011,1,19,0,0,0,0,43229.4936413942
260,2012,1,20,0,0,0,0,20363.72074544521
260,2013,1,21,1,0,0,0,34296.59241133935
260,2014,1,22,0,0,0,0,30481.930041567073
260,2015,1,23,1,0,0,1,39029.44970552401
260,2016,1,24,0,0,0,1,28410.979260083193
260,2017,1,25,0,0,0,1,28731.19388005789
260,2018,1,26,1,0,0,1,40085.20146671779
260,2019,1,27,0,0,0,0,35159.37953976142
261,2005,1,20,0,0,0,0,27650.09850143898
261,2006,1,21,1,0,0,1,59622.89296913921
261,2007,1,22,0,0,0,1,48306.84147922058
261,2008,1,23,1,0,0,1,49989.610181664306
261,2009,1,24,0,0,0,0,41363.970459618286
261,2010,1,25,1,0,0,0,49784.842351810796
261,2011,1,26,0,5,0,1,34591.97153029161
261,2012,1,27,0,0,0,1,41185.76692927461
261,2013,1,28,0,0,0,1,43765.40755403771
261,2014,1,29,1,0,0,1,30013.261663045363
261,2015,1,30,0,0,0,1,38253.23680206755
261,2016,1,31,0,0,0,0,19293.7827285012
261,2017,1,32,0,0,0,1,40263.16127072589
261,2018,1,33,0,0,0,1,51852.0779458286
261,2019,1,34,1,0,0,1,32852.350811822216
262,2007,2,18,1,0,0,1,38256.39275005169
262,2008,2,19,0,0,0,1,38128.73611644084
262,2009,2,20,0,0,0,1,44901.0110186969
262,2010,2,21,0,0,0,0,39336.90412900108
262,2011,2,22,1,0,0,1,38443.322695682655
262,2012,2,23,0,0,0,1,40270.964395481955
262,2013,2,24,1,0,0,1,37526.04873893816
262,2014,2,25,1,0,0,1,38069.48077004217
262,2015,2,26,1,0,0,1,36810.38574013449
262,2016,2,27,1,0,0,1,40618.99426208667
262,2017,2,28,0,0,0,1,44380.21224348496
262,2018,2,29,0,0,0,0,45804.72140385857
262,2019,2,30,0,0,0,1,41256.78920515064
263,2005,1,29,1,0,0,0,40549.445677204305
263,2006,1,30,1,0,0,1,36120.35564097908
263,2007,1,31,1,0,0,1,26909.585719204326
263,2008,1,32,1,0,0,1,45459.913674085095
263,2009,1,33,0,0,0,1,42318.275829265775
263,2010,1,34,1,0,0,1,34046.05306435543
263,2011,1,35,1,0,0,1,33393.84723625473
263,2012,1,36,1,0,0,1,40443.17529426667
263,2013,1,37,1,5,0,1,36958.32892715502
263,2014,1,38,0,0,0,0,30351.410470083876
263,2015,1,39,0,0,0,1,35369.2536350545
263,2016,1,40,0,0,1,1,33357.355512570255
263,2017,1,41,0,0,1,0,36187.99220435453
263,2018,1,42,0,0,1,1,13993.544487371806
263,2019,1,43,0,0,1,1,29222.9069092013
264,2005,2,38,0,0,0,0,38567.126793169555
264,2006,2,39,1,0,1,0,39236.73454586681
264,2007,2,40,1,0,1,1,27168.305988587126
264,2008,2,41,0,0,2,0,37629.024849974005
264,2009,2,42,1,0,2,1,29121.15180422478
264,2010,2,43,1,0,2,1,39277.341555918734
264,2011,2,44,0,0,2,1,41848.9061683961
264,2012,2,45,1,0,2,1,34634.590108759214
264,2013,2,46,0,0,2,1,41628.12482974838
264,2014,2,47,0,0,2,1,46213.13991470232
264,2015,2,48,1,0,2,1,46268.95864432663
264,2016,2,49,0,0,2,0,33238.66401727969
264,2017,2,50,0,0,2,1,29996.206851172105
264,2018,2,51,0,0,2,1,45835.37550680269
264,2019,2,52,1,0,2,0,36319.98348710555
265,2005,2,39,1,0,1,0,46284.37055918423
265,2006,2,40,0,0,1,0,43403.51525811979
265,2007,2,41,1,0,1,1,47778.915364538436
265,2008,2,42,1,0,1,0,40631.99898201856
265,2009,2,43,0,0,1,0,38206.27559515853
265,2010,2,44,0,0,1,0,40084.62024657799
265,2011,2,45,0,0,1,0,43388.17311797436
265,2012,2,46,1,0,1,0,49719.57975466431
265,2013,2,47,0,0,1,1,45934.816212532685
265,2014,2,48,0,0,1,1,41512.711389687945
265,2015,2,49,1,5,1,1,25120.361262032744
265,2016,2,50,1,0,1,1,38282.17950171278
265,2017,2,51,0,0,1,0,36448.88800843089
265,2018,2,52,1,0,1,1,28246.26401651446
265,2019,2,53,0,0,1,0,27341.227022936255
266,2005,2,36,0,0,0,1,53076.870790634115
266,2006,2,37,1,0,0,1,57537.61952067469
266,2007,2,38,1,0,0,0,45738.58795141431
266,2008,2,39,0,0,0,1,25425.144785837074
266,2009,2,40,0,0,0,1,33794.40520359812
266,2010,2,41,0,0,0,1,42232.717480458734
266,2011,2,42,1,0,0,1,41117.29702149196
266,2012,2,43,1,5,0,0,34376.068460075505
266,2013,2,44,1,0,0,1,35902.78685242108
